1120,"*[[Arturo Buzzi-Peccia]] (1854?–1943)","Arturo Buzzi-Peccia"
1121,"*[[Antonio Buzzolla]] (1815–1871)","Antonio Buzzolla"
1122,"*[[William Byrd]] (c. 1540 – 1623)","William Byrd"
1123,"*[[Don Byron]] (born 1958)","Don Byron"
1124,"*[[Britta Byström]] (born 1977)","Britta Byström"
1125,"*[[Byttering]] (fl. c. 1410–1420)","Byttering"
1126,"*[[Gayane C'ebotaryan]] (1918–1998)","Gayane C'ebotaryan"
1127,"*[[Manuel Fernández Caballero]] (1835–1906)","Manuel Fernández Caballero"
1128,"*[[Juan Cabanilles]] (1644–1712)","Juan Cabanilles"
1129,"*[[Antonio de Cabezón]] (c. 1510 – 1566)","Antonio de Cabezón"
1130,"*[[Hernando de Cabezón]] (1541–1602)","Hernando de Cabezón"
1131,"*[[Facundo Cabral]] (1937–2011)","Facundo Cabral"
1132,"*[[Francesca Caccini]] (1587 – c. 1640)","Francesca Caccini"
1133,"*[[Giulio Caccini]] (1551–1618)","Giulio Caccini"
1134,"*[[Settimia Caccini]] (1591–1638)","Settimia Caccini"
1135,"*[[Pierre Cadéac]] (fl. 1538–1556)","Pierre Cadéac"
1136,"*[[Charles Wakefield Cadman]] (1881–1946)","Charles Wakefield Cadman"
1137,"*[[Pasquale Cafaro]] (1715/1716–1787)","Pasquale Cafaro"
1138,"*[[John Cage]] (1912–1992)","John Cage"
1139,"*[[Antonio Cagnoni]] (1828–1896)","Antonio Cagnoni"
1140,"*[[Gioseppe Caimo]] (c. 1545 – 1584)","Gioseppe Caimo"
1141,"*[[Louis de Caix d'Hervelois]] (c. 1670 – c. 1760)","Louis de Caix d'Hervelois"
1142,"*[[Raffaele Calace]] (1863–1934)","Raffaele Calace"
1143,"*[[Geneviève Calame]] (1946–1993)","Geneviève Calame"
1144,"*[[Antonio Caldara]] (1671–1736)","Antonio Caldara"
1145,"*[[Antonio Calegari]] (1757–1828)","Antonio Calegari"
1146,"*[[Maria Cattarina Calegari]] (1644–1675)","Maria Cattarina Calegari"
1147,"*[[John Baptiste Calkin]] (1827–1905)","John Baptiste Calkin"
1148,"*[[Joseph Callaerts]] (1838–1901)","Joseph Callaerts"
1149,"*[[Rafael Calleja Gómez]] (1870–1938)","Rafael Calleja Gómez"
1150,"*[[Sethus Calvisius]] (1556–1615)","Sethus Calvisius"
1151,"*[[Robert Cambert]] (c. 1628 – 1677)","Robert Cambert"
1152,"*[[Giuseppe Cambini]] (1746 – c. 1825)","Giuseppe Cambini"
1153,"*[[John Cameron (musician)|John Cameron]] (born 1944)","John Cameron (musician)"
1154,"*[[Charles Camilleri]] (1931–2009)","Charles Camilleri"
1155,"*[[Michel Camilo]] (born 1954)","Michel Camilo"
1156,"*[[Bartolomeo Campagnoli]] (1751–1827)","Bartolomeo Campagnoli"
1157,"*[[Fabio Campana]] (1819–1882)","Fabio Campana"
1158,"*[[Alexander Campbell (musician and writer)|Alexander Campbell]] (1764–1824)","Alexander Campbell (musician and writer)"
1159,"*[[Louis Campbell-Tipton]] (1877–1921)","Louis Campbell-Tipton"
1160,"*[[François van Campenhout]] (1779–1848)","François van Campenhout"
1161,"*[[Thomas Campion]] (1567–1620)","Thomas Campion"
1162,"*[[Carlo Antonio Campioni]] (1720–1788)","Carlo Antonio Campioni"
1163,"*[[Conrado del Campo]] (1878–1953)","Conrado del Campo"
1164,"*[[André Campra]] (1660–1744)","André Campra"
1165,"*[[Francisco Canaro]] (1888–1964)","Francisco Canaro"
1166,"*[[Édith Canat de Chizy]] (born 1950)","Édith Canat de Chizy"
1167,"*[[Amélie-Julie Candeille]] (1767–1834)","Amélie-Julie Candeille"
1168,"*[[David DeBoor Canfield]] (born 1950)","David DeBoor Canfield"
1169,"*[[Cornelius Canis]] (de Hondt) (c. 1500/1510–1561)","Cornelius Canis"
1170,"*[[Christian Cannabich]] (1731–1798)","Christian Cannabich"
1171,"*[[Enrico Cannio]] (1874–1949)","Enrico Cannio"
1172,"*[[Joseph Canteloube]] (1879–1957)","Joseph Canteloube"
1173,"*[[Philippe Capdenat]] (born 1934)","Philippe Capdenat"
1174,"*[[Pierre Capdevielle (musician)|Pierre Capdevielle]] (1906–1969)","Pierre Capdevielle (musician)"
1175,"*[[Vincenzo Capirola]] (1474 – after 1548)","Vincenzo Capirola"
1176,"*[[André Caplet]] (1878–1925)","André Caplet"
1177,"*[[Samuel Capricornus]] (1628–1665)","Samuel Capricornus"
1178,"*[[Mario Capuana]] (c. 1600 – 1647)","Mario Capuana"
1179,"*[[Antonio Capuzzi|Giuseppe Antonio Capuzzi]] (1755–1818)","Antonio Capuzzi"
1180,"*[[Marchetto Cara]] (c. 1465 – 1525)","Marchetto Cara"
1181,"*[[Michele Carafa]] (1787–1872)","Michele Carafa"
1182,"*[[Matteo Carcassi]] (1792–1853)","Matteo Carcassi"
1183,"*[[Cornelius Cardew]] (1936–1981)","Cornelius Cardew"
1184,"*[[Manuel Cardoso (composer)|Manuel Cardoso]] (1566–1650)","Manuel Cardoso (composer)"
1185,"*[[Cristoforo Caresana]] (c. 1640 – 1709)","Cristoforo Caresana"
1186,"*[[Henry Carey (writer)|Henry Carey]] (1687–1743)","Henry Carey (writer)"
1187,"*[[Giacomo Carissimi]] (1605–1674)","Giacomo Carissimi"
1188,"*[[Robert Carl]] (born 1954)","Robert Carl"
1189,"*[[Bruce Carlson (composer)|Bruce Carlson]] (born 1944)","Bruce Carlson (composer)"
1190,"*[[Mark Carlson (composer)|Mark Carlson]] (born 1952)","Mark Carlson (composer)"
1191,"*[[Hoagy Carmichael]] (1899–1981)","Hoagy Carmichael"
1192,"*[[John Carmichael (composer)|John Carmichael]] (born 1930)","John Carmichael (composer)"
1193,"*[[Roberto Carnevale]] (born 1966)","Roberto Carnevale"
1194,"*[[Ramon Carnicer|Ramon Carnicer i Batlle]] (1789–1855)","Ramon Carnicer"
1195,"*[[Julio de Caro]] (1899–1980)","Julio de Caro"
1196,"*[[Turlough Carolan]] (1670–1738)","Turlough Carolan"
1197,"*[[Firminus Caron]] (fl. c. 1460–c. 1475)","Firminus Caron"
1198,"*[[Fabritio Caroso]] (c. 1527/1535–after 1600)","Fabritio Caroso"
1199,"*[[John Alden Carpenter]] (1876–1951)","John Alden Carpenter"
1200,"*[[Carpentras (composer)|Carpentras]] (Elzéar Genet) (c. 1470 – 1548)","Carpentras (composer)"
1201,"*[[Benjamin Carr]] (1768–1831)","Benjamin Carr"
1202,"*[[Edwin Carr (composer)|Edwin Carr]] (1926–2003)","Edwin Carr (composer)"
1203,"*[[António Carreira]] (fl. 1551–1589)","António Carreira"
1204,"*[[James P. Carrell]] (1787–1854)","James P. Carrell"
1205,"*[[Teresa Carreño]] (1853–1917)","Teresa Carreño"
1206,"*[[Julián Carrillo]] (1875–1965)","Julián Carrillo"
1207,"*[[Antonio Casimir Cartellieri]] (1772–1807)","Antonio Casimir Cartellieri"
1208,"*[[Andrew Carter (composer)|Andrew Carter]] (born 1939)","Andrew Carter (composer)"
1209,"*[[Elliott Carter]] (1908–2012)","Elliott Carter"
1210,"*[[Ferdinando Carulli]] (1770–1841)","Ferdinando Carulli"
1211,"*[[João de Sousa Carvalho]] (1745 – c. 1799)","João de Sousa Carvalho"
1212,"*[[Robert Carver (composer)|Robert Carver]] (c. 1484/1487–c. 1570)","Robert Carver (composer)"
1213,"*[[Doreen Carwithen]] (1922–2003)","Doreen Carwithen"
1214,"*[[Tristram Cary]] (1925–2008)","Tristram Cary"
1215,"*[[Benet Casablancas]] (born 1956)","Benet Casablancas"
1216,"*[[Henri Casadesus]] (1879–1947)","Henri Casadesus"
1217,"*[[Marius Casadesus]] (1892–1981)","Marius Casadesus"
1218,"*[[Robert Casadesus]] (1899–1972)","Robert Casadesus"
1219,"*[[Robert-Guillaume Casadesus]] (1878–1940)","Robert-Guillaume Casadesus"
1220,"*[[Romeo Cascarino]] (1922–2002)","Romeo Cascarino"
1221,"*[[Giovanni da Cascia]] (14th century)","Giovanni da Cascia"
1222,"*[[Alfredo Casella]] (1883–1947)","Alfredo Casella"
1223,"*[[Philip Cashian]] (born 1963)","Philip Cashian"
1224,"*[[John Casken]] (born 1949)","John Casken"
1225,"*[[Gaspar Cassadó]] (1897–1966)","Gaspar Cassadó"
1226,"*[[Patrick Cassidy (composer)|Patrick Cassidy]] (born 1956)","Patrick Cassidy (composer)"
1227,"*[[Bellerofonte Castaldi]] (c. 1581 – 1649)","Bellerofonte Castaldi"
1228,"*[[Luigi Castellacci]] (1797–1845)","Luigi Castellacci"
1229,"*[[Rafael Antonio Castellanos]] (c. 1725 – 1791)","Rafael Antonio Castellanos"
1230,"*[[Dario Castello]] (c. 1590 – c. 1658)","Dario Castello"
1231,"*[[Mario Castelnuovo-Tedesco]] (1895–1968)","Mario Castelnuovo-Tedesco"
1232,"*[[Niccolò Castiglioni]] (1932–1996)","Niccolò Castiglioni"
1233,"*[[Alexis de Castillon]] (1838–1873)","Alexis de Castillon"
1234,"*[[Samuel Castriota]] (1885–1932)","Samuel Castriota"
1235,"*[[Juan José Castro]] (1895–1968)","Juan José Castro"
1236,"*[[Maddalena Casulana]] (c. 1544 – 1566/1583)","Maddalena Casulana"
1237,"*[[Alfredo Catalani]] (1854–1893)","Alfredo Catalani"
1238,"*[[Daniel Catán]] (1949–2011)","Daniel Catán"
1239,"*[[Diomedes Cato]] (c. 1560/1565–1618)","Diomedes Cato"
1240,"*[[Georgy Catoire]] (1861–1926)","Georgy Catoire"
1241,"*[[Eduard Caudella]] (1841–1924)","Eduard Caudella"
1242,"*[[Emilio de' Cavalieri]] (c. 1550 – 1602)","Emilio de' Cavalieri"
1243,"*[[Francesco Cavalli]] (1602–1676)","Francesco Cavalli"
1244,"*[[Girolamo Cavazzoni]] (c. 1525 – after 1577)","Girolamo Cavazzoni"
1245,"*[[Maurizio Cazzati]] (1616–1678)","Maurizio Cazzati"
1246,"*[[Rodrigo de Ceballos]] (c. 1525/1530–1581)","Rodrigo de Ceballos"
1247,"*[[Carlo Cecere]] (1706–1761)","Carlo Cecere"
1248,"*[[Levi Celerio]] (1910–2002)","Levi Celerio"
1249,"*[[Francesco Cellavenia]] (fl. 1538–1563)","Francesco Cellavenia"
1250,"*[[Joan Cererols]] (1618–1680)","Joan Cererols"
1251,"*[[Bohuslav Matěj Černohorský]] (1684–1742)","Bohuslav Matěj Černohorský"
1252,"*[[Pierre Certon]] (fl. from 1529; died 1572)","Pierre Certon"
1253,"*[[Ignacio Cervantes]] (1847–1905)","Ignacio Cervantes"
1254,"*[[Giacobbe Cervetto]] (c. 1682 – 1783)","Giacobbe Cervetto"
1255,"*[[Giovanni Martino Cesare]] (c. 1590 – 1667)","Giovanni Martino Cesare"
1256,"*[[Johannes Cesaris]] (fl. c. 1406–1417)","Johannes Cesaris"
1257,"*[[Sulpitia Cesis]] (born 1577; fl. 1619)","Sulpitia Cesis"
1258,"*[[Antonio Cesti]] (1623–1669)","Antonio Cesti"
1259,"*[[Emmanuel Chabrier]] (1841–1894)","Emmanuel Chabrier"
1260,"*[[George Whitefield Chadwick]] (1854–1931)","George Whitefield Chadwick"
1261,"*[[David Chaillou]] (born 1971)","David Chaillou"
1262,"*[[Ippolito Chamaterò]] (c. 1535/1540–after 1592)","Ippolito Chamaterò"
1263,"*[[Cécile Chaminade]] (1857–1944)","Cécile Chaminade"
1264,"*[[Claude Champagne]] (1891–1965)","Claude Champagne"
1265,"*[[Jacques Champion de Chambonnières]] (1601/1602–1672)","Jacques Champion de Chambonnières"
1266,"*[[Nicolas Champion]] (c. 1475 – 1533)","Nicolas Champion"
1267,"*[[Gustave Charpentier]] (1860–1956)","Gustave Charpentier"
1268,"*[[Marc-Antoine Charpentier]] (1643–1704)","Marc-Antoine Charpentier"
1269,"*[[Abram Chasins]] (1903–1987)","Abram Chasins"
1270,"*[[Stephen Chatman]] (born 1950)","Stephen Chatman"
1271,"*[[Lambert Chaumont]] (c. 1635 – 1712)","Lambert Chaumont"
1272,"*[[Ernest Chausson]] (1855–1899)","Ernest Chausson"
1273,"*[[Carlos Chávez]] (1899–1978)","Carlos Chávez"
1274,"*[[Charles Chaynes]] (1925–2016)","Charles Chaynes"
1275,"*[[Nicolas Chédeville]] (1705–1782)","Nicolas Chédeville"
1276,"*[[Fortunato Chelleri]] (1690–1757)","Fortunato Chelleri"
1277,"*[[Qigang Chen]] (born 1951)","Qigang Chen"
1278,"*[[Xiaoyong Chen]] (born 1955)","Xiaoyong Chen"
1279,"*[[Chen Gang (composer)|Chen Gang]] (born 1935)","Chen Gang (composer)"
1280,"*[[Chen Yi (composer)|Chen Yi]] (born 1953)","Chen Yi (composer)"
1281,"*[[Ch'eng Mao-yün]] (1900–1957)","Ch'eng Mao-yün"
1282,"*[[Yury Chernavsky]] (born 1947)","Yury Chernavsky"
1283,"*[[Luigi Cherubini]] (1760–1842)","Luigi Cherubini"
1284,"*[[Pavel Chesnokov]] (1877–1944)","Pavel Chesnokov"
1285,"*[[Paul Chihara]] (born 1938)","Paul Chihara"
1286,"*[[Thomas Chilcot]] (c. 1707 – 1766)","Thomas Chilcot"
1287,"*[[Bob Chilcott]] (born 1955)","Bob Chilcott"
1288,"*[[William Child]] (1606–1697)","William Child"
1289,"*[[Unsuk Chin]] (born 1961)","Unsuk Chin"
1290,"*[[Thomas Paul Chipp]] (1793–1870)","Thomas Paul Chipp"
1291,"*[[Edmund Chipp]] (1823–1886)","Edmund Chipp"
1292,"*[[Erik Chisholm]] (1904–1965)","Erik Chisholm"
1293,"*[[Gian Paolo Chiti]] (born 1939)","Gian Paolo Chiti"
1294,"*[[Frédéric Chopin]] (1810–1849)","Frédéric Chopin"
1295,"*[[Jaehyuck Choi]] (b.1994)","Jaehyuck Choi"
1296,"*[[Hedwige Chrétien]] (1859–1944)","Hedwige Chrétien"
1297,"*[[Henning Christiansen]] (1932–2008)","Henning Christiansen"
1298,"*[[Jani Christou]] (1926–1970)","Jani Christou"
1299,"*[[Andreas Chyliński]] (c. 1590 – after 1635)","Andreas Chyliński"
1300,"*[[Cesare Ciardi]] (1818–1877)","Cesare Ciardi"
1301,"*[[Mikalojus Konstantinas Čiurlionis]] (1875–1911)","Mikalojus Konstantinas Čiurlionis"
1302,"*[[Johannes Ciconia]] (c. 1370 – 1412)","Johannes Ciconia"
1303,"*[[Ippolito Ciera]] (fl. 1546–1561)","Ippolito Ciera"
1304,"*[[Antonio Cifra]] (1584–1629)","Antonio Cifra"
1305,"*[[Francesco Cilea]] (1866–1950)","Francesco Cilea"
1306,"*[[Giovanni Paolo Cima]] (c. 1570 – after 1622)","Giovanni Paolo Cima"
1307,"*[[Domenico Cimarosa]] (1749–1801)","Domenico Cimarosa"
1308,"*[[Milo Cipra]] (1906–1985)","Milo Cipra"
1309,"*[[Giovanni Battista Cirri]] (1724–1808)","Giovanni Battista Cirri"
1310,"*[[Avery Claflin]] (1898–1979)","Avery Claflin"
1311,"*[[Philip Greeley Clapp]] (1888–1954)","Philip Greeley Clapp"
1312,"*[[Giovanni Carlo Maria Clari]] (1677–1754)","Giovanni Carlo Maria Clari"
1313,"*[[Jeremiah Clarke]] (c. 1674 – 1707)","Jeremiah Clarke"
1314,"*[[Kenny Clarke]] (1914–1985)","Kenny Clarke"
1315,"*[[Rebecca Helferich Clarke|Rebecca Clarke]] (1886–1979)","Rebecca Helferich Clarke"
1316,"*[[Rhona Clarke]] (born 1958)","Rhona Clarke"
1317,"*[[Ann Cleare]] (born 1983)","Ann Cleare"
1318,"*[[Siobhán Cleary]] (born 1970)","Siobhán Cleary"
1319,"*[[Johnny Clegg]] (1953–2019)","Johnny Clegg"
1320,"*[[Jacob Clemens non Papa]] (c. 1510/1515–c. 1555)","Jacob Clemens non Papa"
1321,"*[[Aldo Clementi]] (1925–2011)","Aldo Clementi"
1322,"*[[Muzio Clementi]] (1752–1832)","Muzio Clementi"
1323,"*[[Louis-Nicolas Clérambault]] (1676–1749)","Louis-Nicolas Clérambault"
1324,"*[[Pierre Clereau]] (fl. 1539–1570)","Pierre Clereau"
1325,"*[[Nycasius de Clibano]] (fl. 1457–1497)","Nycasius de Clibano"
1326,"*[[Jheronimus de Clibano]] (c. 1459 – 1503)","Jheronimus de Clibano"
1327,"*[[Frederic Cliffe]] (1857–1931)","Frederic Cliffe"
1328,"*[[George S. Clinton]] (born 1947)","George S. Clinton"
1329,"*[[Albert Coates (musician)|Albert Coates]] (1882–1953)","Albert Coates (musician)"
1330,"*[[Eric Coates]] (1886–1957)","Eric Coates"
1331,"*[[Gloria Coates]] (1938–2023)","Gloria Coates"
1332,"*[[Gioacchino Cocchi]] (1720–1804)","Gioacchino Cocchi"
1333,"*[[Carlo Coccia]] (1782–1873)","Carlo Coccia"
1334,"*[[Julian Cochran]] (born 1974)","Julian Cochran"
1335,"*[[Adrianus Petit Coclico]] (1499 – after 1562)","Adrianus Petit Coclico"
1336,"*[[Martín Codax]] (fl. c. 1240–1270)","Martín Codax"
1337,"*[[Manuel Rodrigues Coelho]] (c. 1555 – c. 1635)","Manuel Rodrigues Coelho"
1338,"*[[Louis Coerne]] (1870–1922)","Louis Coerne"
1339,"*[[Philip Cogan]] (1750–1833)","Philip Cogan"
1340,"*[[Robert Cogan]] (1930–2021)","Robert Cogan"
1341,"*[[Rhoda Coghill]] (1903–2000)","Rhoda Coghill"
1342,"*[[George M. Cohan]] (1878–1942)","George M. Cohan"
1343,"*[[James Cohn]] (1928–2021)","James Cohn"
1344,"*[[Gautier de Coincy]] (1177–1236)","Gautier de Coincy"
1345,"*[[Cy Coleman]] (1929–2004)","Cy Coleman"
1346,"*[[Valerie Coleman]] (born 1970)","Valerie Coleman"
1347,"*[[Avril Coleridge-Taylor]] (1903–1998)","Avril Coleridge-Taylor"
1348,"*[[Samuel Coleridge-Taylor]] (1875–1912)","Samuel Coleridge-Taylor"
1349,"*[[Cecil Coles]] (1888–1918)","Cecil Coles"
1350,"*[[Michael Colgrass]] (1932–2019)","Michael Colgrass"
1351,"*[[François Colin de Blamont]] (1690–1760)","François Colin de Blamont"
1352,"*[[Lelio Colista]] (1629–1680)","Lelio Colista"
1353,"*[[Pascal Collasse]] (1649–1709)","Pascal Collasse"
1354,"*[[Lawrance Collingwood]] (1887–1982)","Lawrance Collingwood"
1355,"*[[Anthony Collins (composer)|Anthony Collins]] (1893–1963)","Anthony Collins (composer)"
1356,"*[[Edward Joseph Collins]] (1886–1951)","Edward Joseph Collins"
1357,"*[[Houston Collisson]] (1865–1920)","Houston Collisson"
1358,"*[[Giovanni Paolo Colonna]] (1637–1695)","Giovanni Paolo Colonna"
1359,"*[[Russ Columbo]] (1908–1934)","Russ Columbo"
1360,"*[[Joan Baptista Comes]] (1568–1643)","Joan Baptista Comes"
1361,"*[[Loyset Compère]] (c. 1445 – 1518)","Loyset Compère"
1362,"*[[Graziella Concas]] (born 1970)","Graziella Concas"
1363,"*[[Edward T. Cone]] (1917–2004)","Edward T. Cone"
1364,"*[[Giovanni Battista Conforti]] (fl. 1550–1570)","Giovanni Battista Conforti"
1365,"*[[Zez Confrey]] (1895–1971)","Zez Confrey"
1366,"*[[Justin Connolly]] (1933–2020)","Justin Connolly"
1367,"*[[August Conradi]] (1821–1873)","August Conradi"
1368,"*[[Marius Constant]] (1925–2004)","Marius Constant"
1369,"*[[Paul Constantinescu]] (1909–1963)","Paul Constantinescu"
1370,"*[[Sylvia Constantinidis]] (born 1962)","Sylvia Constantinidis"
1371,"*[[David Conte]] (born 1955)","David Conte"
1372,"*[[Francesco Bartolomeo Conti]] (1681–1732)","Francesco Bartolomeo Conti"
1373,"*[[Salvador Contreras]] (1910–1982)","Salvador Contreras"
1374,"*[[Charles Crozat Converse]] (1832–1918)","Charles Crozat Converse"
1375,"*[[Frederick Converse]] (1871–1940)","Frederick Converse"
1376,"*[[Girolamo Conversi]] (fl. 1572–1575)","Girolamo Conversi"
1377,"*[[Will Marion Cook]] (1869–1944)","Will Marion Cook"
1378,"*[[Arnold Cooke]] (1906–2005)","Arnold Cooke"
1379,"*[[Benjamin Cooke]] (1734–1793)","Benjamin Cooke"
1380,"*[[Thomas Simpson Cooke]] (1782–1848)","Thomas Simpson Cooke"
1381,"*[[David Cope]] (born 1941)","David Cope"
1382,"*[[Aaron Copland]] (1900–1990)","Aaron Copland"
1383,"*[[Carmine Coppola]] (1910–1991)","Carmine Coppola"
1384,"*[[John Coprario]] (John Cooper) (c. 1575 – 1626)","John Coprario"
1385,"*[[William Corbett (composer)|William Corbett]] (1680–1748)","William Corbett (composer)"
1386,"*[[Sidney Corbett]] (born 1960)","Sidney Corbett"
1387,"*[[Francesco Corbetta]] (c. 1615 – 1681)","Francesco Corbetta"
1388,"*[[Frank Corcoran]] (born 1944)","Frank Corcoran"
1389,"*[[Frederick Corder]] (1852–1932)","Frederick Corder"
1390,"*[[Baude Cordier]] (fl. c. 1400?)","Baude Cordier"
1391,"*[[Arcangelo Corelli]] (1653–1713)","Arcangelo Corelli"
1392,"*[[Azio Corghi]] (1937–2022)","Azio Corghi"
1393,"*[[Miguel Ángel Coria]] (1937–2016)","Miguel Ángel Coria"
1394,"*[[John Corigliano]] (born 1938)","John Corigliano"
1395,"*[[Juan Cornago|Johannes Cornago]] (Juan Cornago) (c. 1400 – after 1475)","Juan Cornago"
1396,"*[[Peter Cornelius]] (1824–1874)","Peter Cornelius"
1397,"*[[Peeter Cornet]] (c. 1570/1580–1633)","Peeter Cornet"
1398,"*[[William Cornysh|William Cornysh the younger]] (1465?–1523)","William Cornysh"
1399,"*[[Ronald Corp]] (born 1951)","Ronald Corp"
1400,"*[[Francisco Correa de Arauxo]] (1584–1654)","Francisco Correa de Arauxo"
1401,"*[[Manuel Correia (composer)|Manuel Correia]] (c. 1600 – 1653)","Manuel Correia (composer)"
1402,"*[[Gaspard Corrette]] (c. 1670–before 1733)","Gaspard Corrette"
1403,"*[[Michel Corrette]] (1707–1795)","Michel Corrette"
1404,"*[[Francesco Corteccia]] (1502–1571)","Francesco Corteccia"
1405,"*[[Ramiro Cortés]] (1933–1984)","Ramiro Cortés"
1406,"*[[Napoléon Coste]] (1805–1883)","Napoléon Coste"
1407,"*[[Guillaume Costeley]] (c. 1530 – 1606)","Guillaume Costeley"
1408,"*[[Elvis Costello]] (born 1954)","Elvis Costello"
1409,"*[[Phil Coulter]] (born 1942)","Phil Coulter"
1410,"*[[Armand-Louis Couperin]] (1727–1789)","Armand-Louis Couperin"
1411,"*[[François Couperin]] (1668–1733)","François Couperin"
1412,"*[[Louis Couperin]] (c. 1626 – 1661)","Louis Couperin"
1413,"*[[Joachim Thibault de Courville]] (fl. from c. 1567; died 1581)","Joachim Thibault de Courville"
1414,"*[[Noël Coward]] (1899–1973)","Noël Coward"
1415,"*[[Henry Cowell]] (1897–1965)","Henry Cowell"
1416,"*[[Frederic Hymen Cowen|Frederic Cowen]] (1852–1935)","Frederic Hymen Cowen"
1417,"*[[Chiara Margarita Cozzolani]] (1602 – c. 1678)","Chiara Margarita Cozzolani"
1418,"*[[Franz Cramer (violinist)|Franz Cramer]] (1772–1848)","Franz Cramer (violinist)"
1419,"*[[Johann Baptist Cramer]] (1771–1858)","Johann Baptist Cramer"
1420,"*[[Wilhelm Cramer]] (1746–1799)","Wilhelm Cramer"
1421,"*[[Sibylla Bailey Crane]] (1851–1902)","Sibylla Bailey Crane"
1422,"*[[Jean Cras]] (1879–1932)","Jean Cras"
1423,"*[[John Craton]] (born 1953)","John Craton"
1424,"*[[Ruth Crawford Seeger]] (1901–1953)","Ruth Crawford Seeger"
1425,"*[[Thomas Crecquillon]] (c. 1505/1515–1557)","Thomas Crecquillon"
1426,"*[[Noah Creshevsky]] (1945–2020)","Noah Creshevsky"
1427,"*[[Lyell Cresswell]] (1944–2022)","Lyell Cresswell"
1428,"*[[Paul Creston]] (1906–1985)","Paul Creston"
1429,"*[[Henri-Jacques de Croes]] (1705–1786)","Henri-Jacques de Croes"
1430,"*[[William Croft]] (1678–1727)","William Croft"
1431,"*[[William Crotch]] (1775–1847)","William Crotch"
1432,"*[[Johann Crüger]] (1598–1662)","Johann Crüger"
1433,"*[[David Crumb]] (born 1962)","David Crumb"
1434,"*[[George Crumb]] (1929–2022)","George Crumb"
1435,"*[[Bernhard Crusell]] (1775–1838)","Bernhard Crusell"
1436,"*[[César Cui]] (1835–1918)","César Cui"
1437,"*[[Conrad Cummings]] (born 1948)","Conrad Cummings"
1438,"*[[Alvin Curran]] (born 1938)","Alvin Curran"
1439,"*[[Sebastian Currier]] (born 1959)","Sebastian Currier"
