refString,fstName,midNames,lstName,fullName,origLangName,currGender,dobYgr,dobMgr,dobDgr,dobFlag
https://en.wikipedia.org/w/index.php?title=Johanna_Beyer&oldid=1222413331,Johanna,,Beyer,Johanna Beyer,,,1888,7,11,b.
https://en.wikipedia.org/w/index.php?title=William_Richard_Bexfield&oldid=1093067708,William,,Bexfield,William Richard Bexfield,,,1824,4,27,b.
https://en.wikipedia.org/w/index.php?title=Sandeep_Bhagwati&oldid=1216849936,Sandeep,,Bhagwati,Sandeep Bhagwati,,,1963,6,4,b.
https://en.wikipedia.org/w/index.php?title=Vishal_Bhardwaj&oldid=1227294471,Vishal,,Bhardwaj,Vishal Bhardwaj,,,1965,8,4,b.
https://en.wikipedia.org/w/index.php?title=Oscar_Bianchi&oldid=1227602987,Oscar,,Bianchi,Oscar Bianchi,,,1975,,,b.
https://en.wikipedia.org/w/index.php?title=Francesco_Bianchi_(composer)&oldid=1223669964,Francesco,,Bianchi,Francesco Bianchi (composer),,,1752,,,b.
https://en.wikipedia.org/w/index.php?title=Frederick_Bianchi&oldid=1141631155,Frederick,,Bianchi,Frederick Bianchi,,,1954,,,b.
https://en.wikipedia.org/w/index.php?title=Lycia_de_Biase_Bidart&oldid=1225349438,Lycia,,Bidart,Lycia de Biase Bidart,,,1910,2,18,b.
https://en.wikipedia.org/w/index.php?title=Gillian_Bibby&oldid=1215495787,Gillian,,Bibby,Gillian Bibby,,,1945,8,31,b.
https://en.wikipedia.org/w/index.php?title=Carl_Heinrich_Biber&oldid=1198115634,Carl,,Biber,Carl Heinrich Biber,,,1681,9,4,b.
https://en.wikipedia.org/w/index.php?title=Heinrich_Ignaz_Franz_von_Biber&oldid=397698473,Heinrich,,Biber,Heinrich Ignaz Franz von Biber,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Franz_Biebl&oldid=1223872084,Franz,,Biebl,Franz Biebl,,,1906,9,1,b.
https://en.wikipedia.org/w/index.php?title=Michael_von_Biel&oldid=1218749300,Michael,,Biel,Michael von Biel,,,1937,6,30,b.
https://en.wikipedia.org/w/index.php?title=Auguste_van_Biene&oldid=1167816962,Auguste,,Biene,Auguste van Biene,,,1907,5,16,b.
https://en.wikipedia.org/w/index.php?title=Diogenio_Bigaglia&oldid=1171246286,Diogenio,,Bigaglia,Diogenio Bigaglia,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Marie_Bigot&oldid=1219904394,Marie,,Bigot,Marie Bigot,,,1810,,,c.
https://en.wikipedia.org/w/index.php?title=Beatriz_Bilbao&oldid=1217092902,Beatriz,,Bilbao,Beatriz Bilbao,,,1951,12,8,b.
https://en.wikipedia.org/w/index.php?title=Georg_Christoph_Biller&oldid=1176221605,Georg,,Biller,Georg Christoph Biller,,,1955,9,20,b.
https://en.wikipedia.org/w/index.php?title=William_Billings&oldid=1223410269,William,,Billings,William Billings,,,1746,10,7,b.
https://en.wikipedia.org/w/index.php?title=Elizabeth_Weichsell_Billington&oldid=410599758,Elizabeth,,Billington,Elizabeth Weichsell Billington,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Alberto_Bimboni&oldid=1218350857,Alberto,,Bimboni,Alberto Bimboni,,,1902,,,c.
https://en.wikipedia.org/w/index.php?title=Gilles_Binchois&oldid=1220908405,Gilles,,Binchois,Gilles Binchois,,,1400,,,c.
https://en.wikipedia.org/w/index.php?title=Abraham_Binder&oldid=1187838310,Abraham,,Binder,Abraham Binder,,,1895,1,13,b.
https://en.wikipedia.org/w/index.php?title=Ronald_Binge&oldid=1227974687,Ronald,,Binge,Ronald Binge,,,1910,7,15,b.
https://en.wikipedia.org/w/index.php?title=Jocelyne_Binet&oldid=1217483947,Jocelyne,,Binet,Jocelyne Binet,,,1923,9,27,b.
https://en.wikipedia.org/w/index.php?title=Judith_Bingham&oldid=1167342576,Judith,,Bingham,Judith Bingham,,,1952,6,21,b.
https://en.wikipedia.org/w/index.php?title=Seth_Bingham&oldid=1113384050,Seth,,Bingham,Seth Bingham,,,1882,4,16,b.
https://en.wikipedia.org/w/index.php?title=Pasquale_Bini&oldid=1188387391,Pasquale,,Bini,Pasquale Bini,,,1716,6,21,b.
https://en.wikipedia.org/w/index.php?title=Stanislav_Binički&oldid=1219400158,Stanislav,,Binički,Stanislav Binički,,,1872,7,27,b.
https://en.wikipedia.org/w/index.php?title=Antonio_Bioni&oldid=1218349723,Antonio,,Bioni,Antonio Bioni,,,1698,,,b.
https://en.wikipedia.org/w/index.php?title=Wenzel_Raimund_Birck&oldid=1168375947,Wenzel,,Birck,Wenzel Raimund Birck,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Arthur_H._Bird&oldid=1173088696,Arthur,,Bird,Arthur H. Bird,,,1856,7,23,b.
https://en.wikipedia.org/w/index.php?title=Johann_Adam_Birkenstock&oldid=1201014776,Johann,,Birkenstock,Johann Adam Birkenstock,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Renate_Birnstein&oldid=1214043948,Renate,,Birnstein,Renate Birnstein,,,1946,11,17,b.
https://en.wikipedia.org/w/index.php?title=Harrison_Birtwistle&oldid=1225525488,Harrison,,Birtwistle,Harrison Birtwistle,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Chester_Biscardi&oldid=1167532263,Chester,,Biscardi,Chester Biscardi,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Hermann_Bischoff&oldid=1068185703,Hermann,,Bischoff,Hermann Bischoff,,,1868,1,7,b.
https://en.wikipedia.org/w/index.php?title=Henry_Bishop_(composer)&oldid=1219735191,Henry,,Bishop,Henry Bishop (composer),,,1787,11,18,b.
https://en.wikipedia.org/w/index.php?title=Roberta_Bitgood&oldid=1222413327,Roberta,,Bitgood,Roberta Bitgood,,,2008,,,c.
https://en.wikipedia.org/w/index.php?title=Marcel_Bitsch&oldid=1216799488,Marcel,,Bitsch,Marcel Bitsch,,,1921,12,29,b.
https://en.wikipedia.org/w/index.php?title=Iva_Bittová&oldid=1227593627,Iva,,Bittová,Iva Bittová,,,1958,7,22,b.
https://en.wikipedia.org/w/index.php?title=Georges_Bizet&oldid=1223155679,Georges,,Bizet,Georges Bizet,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Boris_Blacher&oldid=1217836170,Boris,,Blacher,Boris Blacher,,,1903,1,19,b.
https://en.wikipedia.org/w/index.php?title=Stanley_Black&oldid=1228166261,Stanley,,Black,Stanley Black,,,1913,6,14,b.
https://en.wikipedia.org/w/index.php?title=Richard_Blackford&oldid=1198020298,Richard,,Blackford,Richard Blackford,,,1954,1,13,b.
https://en.wikipedia.org/w/index.php?title=Easley_Blackwood_Jr.&oldid=1214455899,Easley,,Jr.,Easley Blackwood Jr.,,,1933,4,21,b.
https://en.wikipedia.org/w/index.php?title=Helen_Blackwood&oldid=410634099,Helen,,Blackwood,Helen Blackwood,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Leopoldine_Blahetka&oldid=1226158524,Leopoldine,,Blahetka,Leopoldine Blahetka,,,1809,11,16,b.
https://en.wikipedia.org/w/index.php?title=Eubie_Blake&oldid=1225011418,Eubie,,Blake,Eubie Blake,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Adolphe_Blanc&oldid=1226427689,Adolphe,,Blanc,Adolphe Blanc,,,1828,6,24,b.
https://en.wikipedia.org/w/index.php?title=Blanche_of_Castile&oldid=1218936654,Blanche,,Castile,Blanche of Castile,,,1230,3,4,b.
https://en.wikipedia.org/w/index.php?title=Émile-Robert_Blanchet&oldid=1227773604,Émile-Robert,,Blanchet,Émile-Robert Blanchet,,,1877,7,17,b.
https://en.wikipedia.org/w/index.php?title=Olga_de_Blanck&oldid=1183368615,Olga,,Blanck,Olga de Blanck,,,1916,3,11,b.
https://en.wikipedia.org/w/index.php?title=Maria_Bland&oldid=1226756563,Maria,,Bland,Maria Bland,,,1769,,,b.
https://en.wikipedia.org/w/index.php?title=Frédéric_Blasius&oldid=1224503959,Frédéric,,Blasius,Frédéric Blasius,,,1758,4,24,b.
https://en.wikipedia.org/w/index.php?title=Michel_Blavet&oldid=1218352577,Michel,,Blavet,Michel Blavet,,,1700,3,13,b.
https://en.wikipedia.org/w/index.php?title=Theo_Bleckmann&oldid=1222118046,Theo,,Bleckmann,Theo Bleckmann,,,1966,5,28,b.
https://en.wikipedia.org/w/index.php?title=Herbert_Blendinger&oldid=1223007990,Herbert,,Blendinger,Herbert Blendinger,,,1936,1,3,b.
https://en.wikipedia.org/w/index.php?title=Carla_Bley&oldid=1227671926,Carla,,Bley,Carla Bley,,,1936,5,11,b.
https://en.wikipedia.org/w/index.php?title=Arthur_Bliss&oldid=1221314969,Arthur,,Bliss,Arthur Bliss,,,1922,,,c.
https://en.wikipedia.org/w/index.php?title=Marc_Blitzstein&oldid=1226066645,Marc,,Blitzstein,Marc Blitzstein,,,1905,3,2,b.
https://en.wikipedia.org/w/index.php?title=André_Bloch_(composer)&oldid=1218352574,André,,Bloch,André Bloch (composer),,,1873,1,14,b.
https://en.wikipedia.org/w/index.php?title=Augustyn_Bloch&oldid=1063921247,Augustyn,,Bloch,Augustyn Bloch,,,1929,8,13,b.
https://en.wikipedia.org/w/index.php?title=Ernest_Bloch&oldid=1214327397,Ernest,,Bloch,Ernest Bloch,,,1880,7,24,b.
https://en.wikipedia.org/w/index.php?title=Vilém_Blodek&oldid=1224142609,Vilém,,Blodek,Vilém Blodek,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Karl-Birger_Blomdahl&oldid=1218346605,Karl-Birger,,Blomdahl,Karl-Birger Blomdahl,,,1916,10,19,b.
https://en.wikipedia.org/w/index.php?title=Patricia_Blomfield_Holt&oldid=1217483941,Patricia,,Holt,Patricia Blomfield Holt,,,1910,9,15,b.
https://en.wikipedia.org/w/index.php?title=John_Blow&oldid=1228022656,John,,Blow,John Blow,,,1680,,,c.
https://en.wikipedia.org/w/index.php?title=Felix_Blumenfeld&oldid=1212476836,Felix,,Blumenfeld,Felix Blumenfeld,,,1863,4,7,b.
https://en.wikipedia.org/w/index.php?title=Sonia_Bo&oldid=1214211926,Sonia,,Bo,Sonia Bo,,,1960,3,27,b.
https://en.wikipedia.org/w/index.php?title=Howard_Boatwright&oldid=1055166157,Howard,,Boatwright,Howard Boatwright,,,1918,3,16,b.
https://en.wikipedia.org/w/index.php?title=Luigi_Boccherini&oldid=1226284558,Luigi,,Boccherini,Luigi Boccherini,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Nicolas_Bochsa&oldid=46828859,Nicolas,,Bochsa,Nicolas Bochsa,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Berta_Bock&oldid=1171866919,Berta,,Bock,Berta Bock,,,1857,,,b.
https://en.wikipedia.org/w/index.php?title=Mlle_Bocquet&oldid=1189517242,Mlle,,Bocquet,Mlle Bocquet,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Philipp_Friedrich_Böddecker&oldid=1226889011,Philipp,,Böddecker,Philipp Friedrich Böddecker,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Erhard_Bodenschatz&oldid=1179577725,Erhard,,Bodenschatz,Erhard Bodenschatz,,,1576,,,b.
https://en.wikipedia.org/w/index.php?title=Josina_van_Aerssen&oldid=1211883770,Josina,,Aerssen,Josina van Aerssen,,,1733,1,3,b.
https://en.wikipedia.org/w/index.php?title=Joseph_Bodin_de_Boismortier&oldid=1226066107,Joseph,,Boismortier,Joseph Bodin de Boismortier,,,1689,12,23,b.
https://en.wikipedia.org/w/index.php?title=Sebastian_Bodinus&oldid=1223740022,Sebastian,,Bodinus,Sebastian Bodinus,,,1700,,,c.
https://en.wikipedia.org/w/index.php?title=Seóirse_Bodley&oldid=1219191035,Seóirse,,Bodley,Seóirse Bodley,,,1933,4,4,b.
https://en.wikipedia.org/w/index.php?title=Sylvie_Bodorová&oldid=1227593605,Sylvie,,Bodorová,Sylvie Bodorová,,,1954,12,31,b.
https://en.wikipedia.org/w/index.php?title=Jack_Body&oldid=1222473192,Jack,,Body,Jack Body,,,1944,10,7,b.
https://en.wikipedia.org/w/index.php?title=August_de_Boeck&oldid=1225115519,August,,Boeck,August de Boeck,,,1865,5,9,b.
https://en.wikipedia.org/w/index.php?title=Konrad_Boehmer&oldid=1218770798,Konrad,,Boehmer,Konrad Boehmer,,,1941,5,24,b.
https://en.wikipedia.org/w/index.php?title=Jorge_Boehringer&oldid=1225091715,Jorge,,Boehringer,Jorge Boehringer,,,1975,3,17,b.
https://en.wikipedia.org/w/index.php?title=Léon_Boëllmann&oldid=1217477146,Léon,,Boëllmann,Léon Boëllmann,,,1862,9,25,b.
https://en.wikipedia.org/w/index.php?title=Alexandre_Boëly&oldid=1219396396,Alexandre,,Boëly,Alexandre Boëly,,,1820,,,c.
https://en.wikipedia.org/w/index.php?title=Antoine_Boësset&oldid=1206059223,Antoine,,Boësset,Antoine Boësset,,,1586,,,b.
https://en.wikipedia.org/w/index.php?title=Jean-Baptiste_Boësset&oldid=1168377568,Jean-Baptiste,,Boësset,Jean-Baptiste Boësset,,,1614,,,b.
https://en.wikipedia.org/w/index.php?title=Anna_Bofill_Leví&oldid=1220877380,Anna,,Leví,Anna Bofill Leví,,,1944,4,25,b.
https://en.wikipedia.org/w/index.php?title=Dušan_Bogdanović&oldid=1207494062,Dušan,,Bogdanović,Dušan Bogdanović,,,1955,,,b.
https://en.wikipedia.org/w/index.php?title=Nikita_Bogoslovsky&oldid=1216022630,Nikita,,Bogoslovsky,Nikita Bogoslovsky,,,1913,5,22,b.
https://en.wikipedia.org/w/index.php?title=Georg_Böhm&oldid=1225787624,Georg,,Böhm,Georg Böhm,,,1661,9,2,b.
https://en.wikipedia.org/w/index.php?title=Theobald_Boehm&oldid=1220015762,Theobald,,Boehm,Theobald Boehm,,,1852,,,c.
https://en.wikipedia.org/w/index.php?title=Oskar_Böhme&oldid=1218372671,Oskar,,Böhme,Oskar Böhme,,,1870,2,24,b.
https://en.wikipedia.org/w/index.php?title=Emil_Bohnke&oldid=1217485180,Emil,,Bohnke,Emil Bohnke,,,1897,10,11,b.
https://en.wikipedia.org/w/index.php?title=François-Adrien_Boieldieu&oldid=1218352613,François-Adrien,,Boieldieu,François-Adrien Boieldieu,,,1841,12,16,b.
https://en.wikipedia.org/w/index.php?title=Rob_du_Bois&oldid=1216663102,Rob,,Bois,Rob du Bois,,,1934,5,28,b.
https://en.wikipedia.org/w/index.php?title=Arrigo_Boito&oldid=1225445120,Arrigo,,Boito,Arrigo Boito,,,1918,6,10,b.
https://en.wikipedia.org/w/index.php?title=Michèle_Bokanowski&oldid=1214044066,Michèle,,Bokanowski,Michèle Bokanowski,,,1943,8,9,b.
https://en.wikipedia.org/w/index.php?title=William_Bolcom&oldid=1224825922,William,,Bolcom,William Bolcom,,,1938,5,26,b.
https://en.wikipedia.org/w/index.php?title=Anne_Boleyn&oldid=1226856029,Anne,,Boleyn,Anne Boleyn,,,1630,,,c.
https://en.wikipedia.org/w/index.php?title=Claude_Bolling&oldid=1217473855,Claude,,Bolling,Claude Bolling,,,1930,4,10,b.
https://en.wikipedia.org/w/index.php?title=Bartolomeo_da_Bologna&oldid=1177366154,Bartolomeo,,Bologna,Bartolomeo da Bologna,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Chevalier_de_Saint-Georges&oldid=1227949948,Chevalier,,Saint-Georges,Chevalier de Saint-Georges,,,1745,12,25,b.
https://en.wikipedia.org/w/index.php?title=Andreas_Boltz&oldid=1217478496,Andreas,,Boltz,Andreas Boltz,,,1964,7,13,b.
https://en.wikipedia.org/w/index.php?title=Ginés_de_Boluda&oldid=1218502546,Ginés,,Boluda,Ginés de Boluda,,,1606,,,c.
https://en.wikipedia.org/w/index.php?title=João_Domingos_Bomtempo&oldid=1219348585,João,,Bomtempo,João Domingos Bomtempo,,,1814,12,28,b.
https://en.wikipedia.org/w/index.php?title=Anna_Bon&oldid=1219902196,Anna,,Bon,Anna Bon,,,1738,8,11,b.
https://en.wikipedia.org/w/index.php?title=Capel_Bond&oldid=1218846189,Capel,,Bond,Capel Bond,,,1730,12,14,b.
https://en.wikipedia.org/w/index.php?title=Carrie_Bond&oldid=410834155,Carrie,,Bond,Carrie Bond,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Victoria_Bond&oldid=1222413325,Victoria,,Bond,Victoria Bond,,,1945,5,6,b.
https://en.wikipedia.org/w/index.php?title=Emmanuel_Bondeville&oldid=1218352582,Emmanuel,,Bondeville,Emmanuel Bondeville,,,1898,10,29,b.
https://en.wikipedia.org/w/index.php?title=Margaret_Bonds&oldid=1225288127,Margaret,,Bonds,Margaret Bonds,,,1913,3,3,b.
https://en.wikipedia.org/w/index.php?title=Luiz_Bonfá&oldid=1218209497,Luiz,,Bonfá,Luiz Bonfá,,,1922,10,17,b.
https://en.wikipedia.org/w/index.php?title=Andrée_Bonhomme&oldid=1218193881,Andrée,,Bonhomme,Andrée Bonhomme,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Severo_Bonini&oldid=1223289146,Severo,,Bonini,Severo Bonini,,,1582,12,23,b.
https://en.wikipedia.org/w/index.php?title=Mel_Bonis&oldid=1228386363,Mel,,Bonis,Mel Bonis,,,1858,,,b.
https://en.wikipedia.org/w/index.php?title=Paul_Bonneau&oldid=1226087308,Paul,,Bonneau,Paul Bonneau,,,1918,9,14,b.
https://en.wikipedia.org/w/index.php?title=Joseph_Bonnet&oldid=1217476318,Joseph,,Bonnet,Joseph Bonnet,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Antonio_Maria_Bononcini&oldid=1218349901,Antonio,,Bononcini,Antonio Maria Bononcini,,,1677,6,18,b.
https://en.wikipedia.org/w/index.php?title=Giovanni_Bononcini&oldid=1220908273,Giovanni,,Bononcini,Giovanni Bononcini,,,1670,7,18,b.
https://en.wikipedia.org/w/index.php?title=Giovanni_Maria_Bononcini&oldid=1223288809,Giovanni,,Bononcini,Giovanni Maria Bononcini,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Francesco_Antonio_Bonporti&oldid=1086247641,Francesco,,Bonporti,Francesco Antonio Bonporti,,,1672,6,11,b.
https://en.wikipedia.org/w/index.php?title=Giovanni_Andrea_Bontempi&oldid=1199130769,Giovanni,,Bontempi,Giovanni Andrea Bontempi,,,1624,,,c.
https://en.wikipedia.org/w/index.php?title=Henriette_van_den_Boorn-Coclet&oldid=1171880687,Henriette,,Boorn-Coclet,Henriette van den Boorn-Coclet,,,1866,1,15,b.
https://en.wikipedia.org/w/index.php?title=Francis_Boott_(composer)&oldid=1177936633,Francis,,Boott,Francis Boott (composer),,,1813,6,24,b.
https://en.wikipedia.org/w/index.php?title=Modesta_Bor&oldid=1217092915,Modesta,,Bor,Modesta Bor,,,1926,6,15,b.
https://en.wikipedia.org/w/index.php?title=Melchior_Borchgrevinck&oldid=1191850813,Melchior,,Borchgrevinck,Melchior Borchgrevinck,,,1572,,,b.
https://en.wikipedia.org/w/index.php?title=David_Borden&oldid=1216993857,David,,Borden,David Borden,,,1938,12,25,b.
https://en.wikipedia.org/w/index.php?title=Johanna_Bordewijk-Roepman&oldid=1094829242,Johanna,,Bordewijk-Roepman,Johanna Bordewijk-Roepman,,,1892,8,4,b.
https://en.wikipedia.org/w/index.php?title=Benjamin_Boretz&oldid=1226993462,Benjamin,,Boretz,Benjamin Boretz,,,2003,10,3,b.
https://en.wikipedia.org/w/index.php?title=Oscar_Borg&oldid=1197725720,Oscar,,Borg,Oscar Borg,,,1851,6,11,b.
https://en.wikipedia.org/w/index.php?title=Raúl_Borges&oldid=1215777815,Raúl,,Borges,Raúl Borges,,,1882,2,4,b.
https://en.wikipedia.org/w/index.php?title=Borlet&oldid=1158132204,Borlet,,Borlet,Borlet,,,,,,b.
https://en.wikipedia.org/w/index.php?title=François_Borne&oldid=1182582433,François,,Borne,François Borne,,,1840,,,b.
https://en.wikipedia.org/w/index.php?title=Alexander_Borodin&oldid=1228424081,Alexander,,Borodin,Alexander Borodin,,,1887,2,7,b.
https://en.wikipedia.org/w/index.php?title=Felix_Borowski&oldid=1200225201,Felix,,Borowski,Felix Borowski,,,1872,3,10,b.
https://en.wikipedia.org/w/index.php?title=Teresa_Borràs_i_Fornell&oldid=1227919134,Teresa,,Fornell,Teresa Borràs i Fornell,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Hakon_Børresen&oldid=1219348584,Hakon,,Børresen,Hakon Børresen,,,1876,6,2,b.
https://en.wikipedia.org/w/index.php?title=Siegfried_Borris&oldid=1219207265,Siegfried,,Borris,Siegfried Borris,,,1906,11,4,b.
https://en.wikipedia.org/w/index.php?title=Edith_Borroff&oldid=1222413326,Edith,,Borroff,Edith Borroff,,,1925,8,2,b.
https://en.wikipedia.org/w/index.php?title=Pietro_Paolo_Borrono&oldid=1218502733,Pietro,,Borrono,Pietro Paolo Borrono,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Sergei_Bortkiewicz&oldid=1220409240,Sergei,,Bortkiewicz,Sergei Bortkiewicz,,,1877,2,28,b.
https://en.wikipedia.org/w/index.php?title=Dmitry_Bortniansky&oldid=1226479523,Dmitry,,Bortniansky,Dmitry Bortniansky,,,1751,10,28,b.
https://en.wikipedia.org/w/index.php?title=Daniel_Börtz&oldid=1218346610,Daniel,,Börtz,Daniel Börtz,,,1943,8,8,b.
https://en.wikipedia.org/w/index.php?title=Axel_Borup-Jørgensen&oldid=1221135547,Axel,,Borup-Jørgensen,Axel Borup-Jørgensen,,,1924,11,22,b.
https://en.wikipedia.org/w/index.php?title=Maura_Bosch&oldid=1222413320,Maura,,Bosch,Maura Bosch,,,1956,,,b.
https://en.wikipedia.org/w/index.php?title=Cornelis_Boscoop&oldid=1167903513,Cornelis,,Boscoop,Cornelis Boscoop,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Henriëtte_Bosmans&oldid=1217826042,Henriëtte,,Bosmans,Henriëtte Bosmans,,,1895,12,6,b.
https://en.wikipedia.org/w/index.php?title=Jean-Yves_Bosseur&oldid=1009360148,Jean-Yves,,Bosseur,Jean-Yves Bosseur,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Costante_Adolfo_Bossi&oldid=1175043826,Costante,,Bossi,Costante Adolfo Bossi,,,1876,,,b.
https://en.wikipedia.org/w/index.php?title=Marco_Enrico_Bossi&oldid=1225225402,Marco,,Bossi,Marco Enrico Bossi,,,1861,4,25,b.
https://en.wikipedia.org/w/index.php?title=Franciscus_Bossinensis&oldid=1212119418,Franciscus,,Bossinensis,Franciscus Bossinensis,,,,,,b.
https://en.wikipedia.org/w/index.php?title=George_Botsford&oldid=1186650524,George,,Botsford,George Botsford,,,1874,2,24,b.
https://en.wikipedia.org/w/index.php?title=Hans_Bottermund&oldid=1136349049,Hans,,Bottermund,Hans Bottermund,,,1892,,,b.
https://en.wikipedia.org/w/index.php?title=Giovanni_Bottesini&oldid=1227298605,Giovanni,,Bottesini,Giovanni Bottesini,,,1821,12,22,b.
https://en.wikipedia.org/w/index.php?title=Marianna_Bottini&oldid=1226894823,Marianna,,Bottini,Marianna Bottini,,,1802,,,b.
https://en.wikipedia.org/w/index.php?title=Linda_Bouchard&oldid=1215496601,Linda,,Bouchard,Linda Bouchard,,,1957,5,21,b.
https://en.wikipedia.org/w/index.php?title=Raimondo_Boucheron&oldid=1068498308,Raimondo,,Boucheron,Raimondo Boucheron,,,1800,3,15,b.
https://en.wikipedia.org/w/index.php?title=André_Boucourechliev&oldid=1153271979,André,,Boucourechliev,André Boucourechliev,,,1925,7,28,b.
https://en.wikipedia.org/w/index.php?title=Rutland_Boughton&oldid=1224630991,Rutland,,Boughton,Rutland Boughton,,,1878,1,23,b.
https://en.wikipedia.org/w/index.php?title=Georges_Boulanger_(violinist)&oldid=1216801974,Georges,,Boulanger,Georges Boulanger (violinist),,,1910,4,18,b.
https://en.wikipedia.org/w/index.php?title=Lili_Boulanger&oldid=1222169125,Lili,,Boulanger,Lili Boulanger,,,1893,8,21,b.
https://en.wikipedia.org/w/index.php?title=Nadia_Boulanger&oldid=1224591793,Nadia,,Boulanger,Nadia Boulanger,,,1887,9,16,b.
https://en.wikipedia.org/w/index.php?title=Joséphine_Boulay&oldid=1217846944,Joséphine,,Boulay,Joséphine Boulay,,,1869,5,22,b.
https://en.wikipedia.org/w/index.php?title=Pierre_Boulez&oldid=1226160903,Pierre,,Boulez,Pierre Boulez,,,1968,3,26,b.
